image_id,x,y,w,h
4108,2765,1807,180,180
4108,1887,1688,180,180
4108,3149,1274,180,180
4108,1828,1670,180,180
4108,1466,1122,179,180
4108,2153,1238,179,179
4108,2877,1688,180,180
4108,2397,617,180,180
4108,2415,235,179,180
6273,2099,1404,180,179
6273,3114,818,180,179
6273,3101,1078,180,180
6273,3135,935,180,180
6273,1922,562,179,180
6273,2967,997,181,179
6273,2941,331,180,180
6273,2262,1423,179,179
2050,2668,1807,180,180
2050,1667,843,180,180
2050,1830,1671,179,179
2050,3035,1350,179,179
2050,1654,1524,181,180
2050,1608,1153,179,180
2050,1795,1173,180,180
2050,1465,1289,180,179
2050,1835,284,180,181
2050,1993,819,180,180
6843,2070,1363,179,180
6843,3198,1091,179,179
6843,3130,934,180,179
6843,1927,416,180,180
6843,3023,880,180,180
6843,2837,497,180,181
6843,2922,334,179,180
6843,2880,978,180,180
6843,2262,1422,179,180
6843,2628,1120,180,179
7232,2069,1327,180,180
7232,3121,1062,180,180
7232,2973,656,180,180
7232,3138,931,179,179
7232,1978,315,178,179
7232,3101,921,180,180
7232,2702,301,179,179
7232,2076,103,180,180
7232,2264,1432,180,179
7232,2685,1205,180,180
531,1755,403,179,180
531,1375,247,180,181
531,952,18,180,177
531,573,316,179,179
531,703,236,180,180
531,1142,148,178,179
531,3771,1446,179,178
531,2263,773,180,179
531,3544,1,177,166
531,1739,743,179,179
531,1023,283,179,180
531,2539,967,180,179
531,582,655,180,180
531,2175,808,180,180
6566,2077,1379,180,180
6566,3119,1096,180,181
6566,3137,935,180,180
6566,3070,943,180,180
6566,2942,330,180,180
6566,1606,823,180,179
6566,2941,1025,181,179
6566,2262,1422,179,180
6566,2600,1129,180,180
6866,2070,1362,179,180
6866,3196,1092,179,179
6866,3130,933,179,180
6866,1929,416,180,180
6866,3024,872,181,180
6866,2849,487,180,180
6866,2882,343,179,180
6866,2882,978,180,180
6866,2262,1422,179,180
6866,2627,1121,180,180
634,2101,771,180,180
634,575,290,180,179
634,1839,496,179,180
634,3891,1157,177,179
634,2333,688,178,180
634,1904,745,179,180
634,735,317,179,179
634,2582,924,179,179
634,455,766,178,180
634,2175,793,180,181
634,2255,768,180,180
634,475,490,180,180
7187,2069,1328,180,181
7187,1582,1546,179,180
7187,3122,1048,180,180
7187,2973,654,179,180
7187,3135,930,180,180
7187,3084,952,180,179
7187,2264,1432,179,180
7187,2694,1211,180,180
7187,2702,301,180,180
6066,2081,1408,179,180
6066,3173,1013,181,180
6066,3128,928,180,180
6066,2187,322,179,179
6066,3071,819,180,179
6066,2941,334,180,179
6066,2261,1423,180,179
2282,2666,1782,180,180
2282,1829,1670,179,180
2282,3052,1332,179,179
2282,1947,376,180,179
2282,1672,919,180,180
2282,2750,1583,179,179
2282,1596,1370,179,180
2282,2435,1878,179,180
4113,2775,1819,180,181
4113,1890,1685,180,180
4113,3150,1274,180,180
4113,1829,1670,180,180
4113,1466,1123,179,180
4113,2153,1183,180,180
4113,2878,1688,179,180
4113,2412,575,180,180
4113,2565,281,180,180
5162,2035,1497,179,179
5162,2668,1807,180,180
5162,1536,1087,180,179
5162,1829,1670,180,180
5162,3052,1332,179,180
5162,1533,1356,180,180
5162,2834,1367,179,180
5162,2616,193,180,180
5197,2761,1705,181,180
5197,1524,1070,179,180
5197,1829,1670,180,180
5197,3052,1332,179,179
5197,1920,384,180,180
5197,2597,1704,179,180
5197,1535,1356,180,180
5197,2103,845,180,180
5197,2628,1859,179,180
5197,2573,1554,180,179
4493,2038,1535,180,180
4493,2661,1679,180,179
4493,1828,1670,179,180
4493,3013,1571,180,180
4493,2551,1665,181,179
4493,1522,926,179,180
4493,1547,1383,180,180
4493,3104,779,179,179
4493,2621,1846,181,180
4493,2591,1548,181,179
6492,2077,1379,179,180
6492,3103,1096,180,181
6492,3135,935,180,180
6492,3028,921,180,180
6492,2942,331,180,180
6492,1638,790,180,180
6492,2942,1017,180,180
6492,2262,1422,179,180
512,1202,273,180,179
512,780,101,179,179
512,1429,244,180,179
512,3711,1294,183,181
512,2274,772,179,179
512,1518,243,180,180
512,3161,381,179,179
512,1703,705,180,180
512,1216,368,180,179
512,598,559,179,179
512,1455,193,179,180
512,2179,803,179,180
512,550,365,180,179
6948,3200,1096,179,179
6948,3129,933,180,180
6948,1959,421,180,180
6948,3012,863,180,180
6948,2832,419,181,181
6948,2888,983,180,180
6948,2262,1422,180,180
6948,2627,1123,180,180
6948,2693,280,179,180
4038,1608,624,180,180
4038,1941,1404,180,179
4038,2878,1687,179,180
4038,1828,1669,180,180
4038,3174,1244,179,180
4038,2213,1749,179,180
4038,1603,975,179,179
4038,3130,697,179,179
4038,2201,1903,180,180
994,2099,667,179,180
994,669,270,180,179
994,559,386,180,180
994,410,585,177,178
994,565,1398,180,180
994,444,1305,178,179
994,2144,773,179,180
994,598,525,179,180
994,567,1109,179,180
994,558,1225,180,179
994,2218,736,179,180
2488,2041,891,180,179
2488,1830,1670,179,180
2488,3054,1332,180,180
2488,2178,248,180,180
2488,2476,1803,179,180
2488,1689,1369,180,180
2488,1685,927,180,179
2488,2031,1015,179,180
2488,2437,1876,179,180
2488,2532,1519,181,180
4755,2855,1648,179,180
4755,1829,1670,179,180
4755,3052,1420,179,180
4755,2722,1216,180,180
4755,1637,1399,180,180
4755,1559,871,180,180
4755,1824,261,180,180
4755,2618,1855,180,180
4755,2345,377,178,179
4964,1919,1793,179,180
4964,2668,1808,180,179
4964,1715,897,180,180
4964,1823,1355,179,180
4964,3032,1351,180,180
4964,1830,1672,180,179
4964,2777,256,180,181
4964,1582,1135,179,180
4964,2030,1789,179,180
4964,2097,1532,181,180
921,892,271,180,180
921,549,381,180,180
921,671,268,180,179
921,4035,1470,61,183
921,2375,719,179,180
921,3317,242,179,180
921,1556,580,180,180
921,770,1405,179,180
921,524,1254,180,180
921,2051,789,180,180
921,755,424,179,180
921,419,279,180,181
921,1435,336,180,181
921,2294,770,179,179
921,2223,766,180,179
2133,1826,1491,179,180
2133,2668,1807,180,180
2133,1536,1086,180,180
2133,1830,1671,179,179
2133,3053,1334,180,179
2133,1939,388,180,180
2133,2665,1174,180,180
2133,1533,1357,180,180
2133,2354,376,179,179
7460,1736,403,180,180
7460,2002,1334,179,180
7460,3181,1072,179,179
7460,3139,930,179,179
7460,3104,923,180,180
7460,2930,603,180,179
7460,2543,310,180,179
7460,2264,1432,179,179
7460,2725,1231,180,179
7460,2551,168,180,180
6644,2078,1379,179,180
6644,3043,1030,180,180
6644,3040,1028,179,181
6644,3127,983,179,181
6644,1810,431,181,181
6644,2942,330,180,179
6644,3136,933,180,180
6644,2902,1047,179,180
6644,2262,1422,179,180
6644,2613,1128,180,180
4101,2765,1773,180,180
4101,1900,1675,180,180
4101,3149,1275,180,179
4101,1829,1671,180,180
4101,2084,259,181,180
4101,2793,607,181,181
4101,1465,1122,180,180
4101,2278,1447,179,180
4101,2877,1688,179,180
7348,2042,1323,180,180
7348,2750,1768,180,179
7348,3077,1094,180,180
7348,3135,932,180,179
7348,1865,468,181,180
7348,3091,1006,179,179
7348,2946,598,180,179
7348,2264,1431,180,180
7348,2623,243,180,180
6372,2071,1399,180,180
6372,3094,848,180,179
6372,3187,1046,180,179
6372,3135,935,180,180
6372,2942,332,179,180
6372,1608,682,180,180
6372,2969,1016,181,180
6372,2262,1423,179,179
4521,2094,1513,180,180
4521,2623,1839,181,180
4521,2760,1738,181,180
4521,1827,1670,180,180
4521,3013,1571,180,180
4521,2330,1697,180,180
4521,2771,240,180,181
4521,1522,927,179,180
4521,1547,1383,180,180
4521,2697,1608,179,179
4829,1623,759,179,179
4829,2681,1776,179,180
4829,2004,1829,180,179
4829,3002,1351,180,179
4829,1828,1670,180,180
4829,2789,1633,180,181
4829,1466,1304,179,180
4829,2366,1858,180,180
4829,2638,1354,180,180
7019,1783,494,179,180
7019,3198,1064,179,180
7019,2973,840,181,180
7019,3131,934,180,180
7019,2082,457,181,180
7019,3056,957,180,180
7019,2794,374,180,180
7019,2262,1422,179,180
7019,2641,1119,180,179
5266,2273,1635,180,180
5266,2694,1739,180,180
5266,1829,1670,179,180
5266,3052,1332,179,179
5266,1929,378,180,180
5266,1671,917,180,180
5266,2699,1598,179,180
5266,1596,1370,180,180
5266,2433,1878,180,180
6932,3197,1092,179,179
6932,3129,933,180,180
6932,1959,422,180,180
6932,3010,863,181,179
6932,2829,456,181,181
6932,2862,320,179,180
6932,2888,982,180,180
6932,2262,1422,179,180
6932,2627,1123,181,180
642,2008,669,179,180
642,1365,59,180,181
642,568,312,180,180
642,3206,1420,181,179
642,3932,1151,164,181
642,2319,757,179,179
642,1922,749,178,180
642,734,315,179,179
642,490,144,180,180
642,2558,976,179,179
642,573,879,180,180
642,465,329,180,180
642,2161,802,180,180
642,2255,769,180,180
884,2214,752,179,179
884,669,267,179,179
884,554,361,179,179
884,1456,502,180,180
884,3161,1352,179,179
884,2448,689,180,180
884,1566,496,180,181
884,2877,525,179,180
884,503,1060,180,181
884,2201,773,179,180
884,1047,307,179,180
884,2836,340,180,180
884,576,1223,179,179
884,1434,1246,179,180
6262,2099,1404,180,179
6262,3112,817,180,179
6262,3103,1078,179,180
6262,3135,935,180,180
6262,1893,531,180,180
6262,2968,997,180,180
6262,2941,332,180,179
6262,2261,1423,180,179
825,2242,717,180,180
825,1380,232,180,181
825,972,160,179,180
825,506,230,181,181
825,2938,1222,179,179
825,2322,694,179,179
825,3270,0,180,111
825,1450,867,179,180
825,669,270,179,179
825,412,618,179,179
825,432,274,179,179
825,2213,774,180,180
6067,2081,1408,179,180
6067,3174,1009,180,180
6067,3128,928,180,180
6067,2187,322,179,179
6067,3069,817,180,179
6067,2941,334,180,179
6067,2261,1423,180,179
5214,2789,1768,180,180
5214,1530,822,180,180
5214,1829,1670,180,180
5214,3051,1332,180,179
5214,1914,388,179,180
5214,2537,1724,180,180
5214,1523,1071,179,179
5214,1535,1355,180,180
5214,2488,1885,180,179
5214,2730,1487,179,180
6307,2083,1396,180,180
6307,3094,821,180,180
6307,3186,1045,180,179
6307,3135,935,180,180
6307,2941,332,180,180
6307,1620,724,180,180
6307,2967,1017,181,180
6307,2261,1422,180,180
6307,2597,1120,180,179
7145,2074,1345,180,180
7145,3148,1039,180,180
7145,3216,1093,179,179
7145,2965,638,180,180
7145,3132,932,180,180
7145,2088,500,179,180
7145,3059,980,181,180
7145,2262,1422,179,180
7145,2660,1116,180,180
7145,2702,301,180,179
7150,2074,1345,180,180
7150,3139,1031,180,179
7150,3131,1285,180,180
7150,2965,638,180,180
7150,2086,503,180,180
7150,3059,981,180,180
7150,3133,932,180,180
7150,2262,1422,179,180
7150,2681,1125,180,180
7150,2702,301,180,179
4512,2093,1513,181,180
4512,2767,1743,180,181
4512,1828,1670,179,180
4512,3012,1572,181,180
4512,2799,254,181,181
4512,1522,927,179,180
4512,1547,1383,180,180
4512,2307,1708,180,180
4512,2650,1629,179,179
7041,1814,415,180,180
7041,3198,1075,179,179
7041,2973,839,180,180
7041,3131,934,179,179
7041,2068,447,181,181
7041,2794,375,180,181
7041,3043,1003,180,180
7041,2262,1422,179,180
2167,2036,1497,179,180
2167,2668,1807,180,180
2167,1537,1087,179,180
2167,1829,1670,180,180
2167,3052,1332,180,180
2167,1533,1356,180,180
2167,2834,1369,180,181
2167,2638,262,179,180
6803,2082,1371,179,179
6803,3190,1076,179,179
6803,3130,933,181,180
6803,1933,410,180,180
6803,3066,971,180,180
6803,2835,496,181,181
6803,2922,335,180,179
6803,2908,1037,180,180
6803,2261,1422,180,179
6803,2613,1128,180,180
6879,2070,1362,180,180
6879,3194,1096,180,178
6879,3129,933,180,180
6879,1947,407,180,180
6879,3024,872,180,180
6879,2850,487,180,180
6879,2881,343,180,180
6879,2883,978,180,180
6879,2262,1422,179,180
6879,2628,1123,180,180
6872,2070,1362,179,180
6872,3195,1095,179,179
6872,3130,934,180,179
6872,1929,416,180,180
6872,3024,872,180,180
6872,2850,487,180,181
6872,2882,343,180,180
6872,2882,978,180,180
6872,2262,1422,179,180
6872,2629,1122,180,179
953,1603,318,179,179
953,664,268,180,180
953,450,1428,179,180
953,1422,1030,180,180
953,799,268,179,179
953,564,378,180,180
953,543,599,180,181
953,464,395,180,181
953,576,1355,180,180
953,2179,805,180,180
953,2184,755,179,179
6715,2077,1377,180,180
6715,3149,1040,180,179
6715,3133,934,180,180
6715,1915,408,180,180
6715,3032,1019,181,180
6715,2921,335,180,179
6715,2902,1049,180,180
6715,2262,1422,179,180
6715,2611,1127,181,180
6640,2077,1378,180,180
6640,3133,934,181,180
6640,3046,1040,180,180
6640,3139,995,180,180
6640,1801,434,180,180
6640,2902,1048,179,180
6640,2942,330,180,179
6640,2262,1422,179,180
6640,2612,1128,181,181
7078,2073,1345,180,181
7078,3081,1015,179,179
7078,3199,1062,179,180
7078,2973,838,180,180
7078,3131,934,180,180
7078,2098,494,180,180
7078,2778,369,179,180
7078,2262,1422,179,180
7078,2432,82,180,180
736,1335,327,179,180
736,2190,771,179,180
736,793,112,180,180
736,1646,533,180,180
736,449,609,180,180
736,664,268,178,179
736,2659,421,181,180
736,520,0,179,160
736,574,657,180,180
736,2296,782,180,180
736,2212,756,179,179
736,2496,499,179,179
4048,1617,476,180,179
4048,2189,1661,179,179
4048,2877,1687,180,180
4048,1750,1156,179,179
4048,1829,1669,180,180
4048,3149,1278,180,179
4048,1877,1340,180,180
4048,3140,713,179,180
4048,2271,1906,181,180
2271,2691,1737,179,180
2271,1829,1670,179,180
2271,3052,1332,179,179
2271,1929,385,180,180
2271,1676,920,180,179
2271,1596,1370,179,180
2271,2434,1879,179,179
2271,2681,1607,179,180
6587,2077,1379,180,180
6587,3119,1094,180,180
6587,3090,976,180,180
6587,2942,330,180,180
6587,1565,803,180,180
6587,3136,934,180,180
6587,2943,1026,180,179
6587,2262,1422,179,180
6587,2599,1129,181,180
4563,3064,1488,179,179
4563,2909,1650,180,180
4563,1829,1670,179,180
4563,2536,1111,179,179
4563,3127,1438,179,180
4563,2743,1744,180,180
4563,1525,931,179,180
4563,1547,1383,180,180
4563,2398,1213,180,179
4563,2625,1834,181,180
2194,2696,1824,180,180
2194,1523,1070,179,180
2194,1829,1670,180,180
2194,3051,1332,180,179
2194,1925,385,180,180
2194,2606,1686,180,180
2194,2809,1652,180,180
2194,1535,1356,180,180
2194,2274,815,180,180
2194,2545,1593,180,180
4502,2102,1574,179,180
4502,2765,1743,180,180
4502,1828,1670,179,179
4502,3013,1572,180,180
4502,3069,516,179,181
4502,1522,927,179,179
4502,1547,1383,180,180
4502,2222,1647,180,180
4502,2631,1653,180,179
4502,2627,1837,180,179
4488,2058,1571,179,179
4488,1828,1670,179,179
4488,3012,1572,180,179
4488,2552,1673,181,180
4488,1522,926,179,180
4488,2638,1671,180,179
4488,1547,1383,180,180
4488,3119,829,180,179
4488,2620,1845,180,180
7286,2041,1322,180,180
7286,3122,1061,180,179
7286,1889,411,180,180
7286,3118,961,179,180
7286,2993,597,179,180
7286,3110,573,180,179
7286,2264,1431,179,180
7286,2684,1204,180,179
7286,2621,244,180,180
6699,2077,1378,180,180
6699,3159,1043,179,179
6699,3133,934,180,180
6699,1908,416,181,180
6699,3031,1028,181,180
6699,2922,335,179,180
6699,2902,1049,180,180
6699,2262,1422,179,180
6699,2611,1128,180,180
4176,2778,1856,180,180
4176,2877,1688,180,180
4176,3058,1462,179,180
4176,1828,1668,180,181
4176,3166,1239,179,180
4176,1807,274,180,180
4176,2775,373,180,180
4176,1461,1085,179,179
4176,2101,1043,180,180
4176,2020,1861,179,179
5402,3053,1331,179,180
5402,2920,1475,180,179
5402,1668,771,180,179
5402,1829,1670,180,180
5402,3175,1212,180,180
5402,2554,1772,180,180
5402,1668,1375,180,180
5402,1664,915,180,180
5402,2437,1874,179,179
5402,2388,248,180,181
4264,2986,1443,180,180
4264,1401,874,181,180
4264,1828,1669,180,180
4264,2968,1583,180,180
4264,3169,1263,180,179
4264,2880,1507,180,179
4264,1426,1205,180,180
4264,2023,961,179,179
2427,1668,770,180,180
2427,1829,1670,180,180
2427,3054,1332,179,179
2427,2929,1161,180,181
2427,2554,1772,181,180
2427,1667,1375,181,180
2427,1665,915,179,180
2427,2841,1356,180,180
2427,2437,1874,180,179
2427,2415,242,179,180
6237,2099,1404,180,179
6237,3110,817,180,179
6237,3081,1087,180,180
6237,3136,935,180,180
6237,1875,509,180,180
6237,2988,987,180,179
6237,2941,332,180,179
6237,2261,1422,180,180
7079,2073,1345,180,180
7079,3080,1016,179,179
7079,3199,1062,180,180
7079,2973,838,181,180
7079,3131,934,180,180
7079,2776,367,180,180
7079,2261,1422,180,180
7079,2451,85,180,181
5301,2107,1577,180,180
5301,2658,1795,180,180
5301,1829,1670,180,180
5301,3051,1332,180,179
5301,1956,287,179,180
5301,1671,919,179,180
5301,2796,1590,179,180
5301,1595,1370,179,180
5301,2436,1876,179,180
4549,3011,1573,180,180
4549,2752,1745,180,180
4549,1829,1670,179,180
4549,1525,931,180,180
4549,2286,1398,180,180
4549,2837,1620,179,180
4549,1547,1383,180,180
4549,3228,1021,181,179
4549,2626,1832,181,180
4549,2576,1343,180,180
5444,2611,1357,180,179
5444,1666,779,180,180
5444,1829,1670,180,180
5444,3054,1332,179,180
5444,2824,1205,181,181
5444,2573,1745,180,180
5444,1667,1375,180,180
5444,1665,914,180,180
5444,2436,1874,180,180
5444,2420,244,180,180
6598,1545,583,180,180
6598,2077,1379,180,180
6598,3120,1106,181,181
6598,3090,996,179,179
6598,2942,330,180,180
6598,3137,934,179,180
6598,2964,1040,180,179
6598,2262,1422,179,180
6598,2600,1130,180,180
6369,2071,1399,179,180
6369,3096,844,180,180
6369,3186,1046,180,179
6369,3135,935,181,180
6369,2941,332,180,180
6369,2969,1016,181,180
6369,2262,1423,179,179
786,2140,698,179,180
786,2190,776,179,180
786,800,181,180,179
786,663,267,179,179
786,1495,442,180,180
786,3338,923,180,180
786,2293,751,179,180
786,2661,432,181,180
786,1536,503,179,180
786,975,1247,180,179
786,520,0,180,177
786,442,598,180,179
786,1622,383,180,180
786,2369,823,180,179
786,2292,770,179,180
5373,2871,1680,180,180
5373,1669,772,179,180
5373,1829,1670,180,180
5373,3051,1331,179,180
5373,2125,157,180,180
5373,2548,1775,181,180
5373,1668,1376,181,180
5373,1663,913,180,180
5373,2848,1451,180,180
5373,2437,1874,179,179
2268,2691,1737,179,180
2268,1829,1670,179,180
2268,3052,1332,179,179
2268,1930,384,180,180
2268,1676,916,180,180
2268,1596,1370,179,180
2268,2434,1879,179,179
2268,2685,1606,179,181
6121,2084,1406,179,180
6121,3182,1040,180,179
6121,3129,930,179,180
6121,2178,327,179,180
6121,3056,809,180,180
6121,2941,333,180,179
6121,2261,1423,180,179
6764,2082,1371,179,180
6764,3132,934,180,180
6764,3200,987,180,180
6764,1932,411,180,180
6764,3069,984,179,179
6764,2921,334,180,180
6764,2907,1037,180,179
6764,2262,1422,179,180
6764,2612,1127,180,180
801,2241,733,179,180
801,785,151,179,179
801,2336,809,178,179
801,1509,328,179,180
801,2405,704,178,180
801,1686,509,180,180
801,2379,718,179,180
801,2671,554,180,180
801,2186,780,180,180
801,665,270,178,178
801,2659,428,180,180
801,437,29,180,178
801,445,603,178,179
801,1225,1200,181,179
801,1427,166,180,179
801,2294,768,180,180
4692,2857,1709,179,179
4692,1828,1670,180,180
4692,3054,1424,180,180
4692,3066,1256,180,180
4692,1826,244,180,180
4692,1637,1399,180,179
4692,1523,930,180,180
4692,2437,1270,179,179
4692,2673,1290,180,180
4692,2618,1857,180,180
6232,2098,1404,180,180
6232,3105,819,180,180
6232,3061,1082,180,180
6232,3135,934,179,180
6232,1908,427,180,180
6232,2976,967,180,179
6232,2941,332,180,179
6232,2261,1422,180,180
5414,3055,1333,179,179
5414,1668,770,180,180
5414,1829,1670,180,180
5414,3212,1126,180,179
5414,2554,1772,181,180
5414,1668,1375,180,180
5414,1664,915,180,180
5414,2956,1389,179,179
5414,2437,1874,179,179
5414,2391,248,180,181
996,2093,678,178,179
996,669,270,180,179
996,423,594,178,179
996,558,386,180,179
996,512,1406,180,180
996,432,1232,178,179
996,2151,769,179,180
996,598,519,180,180
996,575,1104,180,179
996,550,1205,180,179
996,2213,735,179,180
5284,2659,1794,180,179
5284,1829,1670,179,180
5284,3052,1332,179,179
5284,1946,363,180,179
5284,1672,919,180,180
5284,2789,1596,180,181
5284,1596,1370,179,180
5284,2436,1878,179,180
4715,2852,1695,180,180
4715,1829,1670,179,180
4715,3052,1423,180,179
4715,1971,242,180,180
4715,2897,1155,180,180
4715,1637,1399,180,180
4715,1524,929,179,180
4715,2435,812,180,180
4715,2618,1856,180,180
4715,2623,1319,180,179
2163,2035,1497,180,180
2163,2668,1807,180,180
2163,1536,1087,180,179
2163,1829,1670,180,180
2163,3052,1332,179,180
2163,1533,1356,180,180
2163,2834,1368,180,180
2163,2638,205,180,179
4895,1838,1065,179,179
4895,1975,1361,178,179
4895,2666,1808,180,180
4895,1662,817,179,180
4895,1950,1675,180,179
4895,3003,1351,180,180
4895,1825,1669,180,180
4895,1757,1620,179,181
4895,2720,199,179,180
4895,2305,1851,181,180
4745,2860,1648,179,180
4745,1829,1670,179,180
4745,3052,1420,180,180
4745,2037,440,181,180
4745,2834,1162,181,182
4745,1637,1399,180,180
4745,1560,871,179,180
4745,2619,1856,179,179
4745,2314,376,179,180
4177,2775,1857,180,179
4177,3038,1503,179,179
4177,2878,1687,179,180
4177,1828,1668,180,181
4177,3149,1258,180,180
4177,1818,275,180,180
4177,2776,373,179,180
4177,1461,1085,179,179
4177,2101,1043,180,180
